SID,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_PRES
2013130N04093,MAHASEN:VIYARU,2013-05-12 09:00:00,10.3,87.1,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-12 12:00:00,10.4,87.0,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-12 15:00:00,10.5,86.7,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-12 18:00:00,10.9,86.6,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-12 21:00:00,11.0,86.5,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-13 00:00:00,11.5,86.5,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-13 03:00:00,11.8,86.4,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-13 06:00:00,12.0,86.4,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-13 09:00:00,12.0,85.9,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-13 12:00:00,12.2,85.8,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-13 15:00:00,12.6,85.7,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-13 18:00:00,12.8,85.5,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-13 21:00:00,13.2,85.4,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-14 00:00:00,13.6,85.5,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-14 03:00:00,13.7,85.5,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-14 06:00:00,14.1,85.7,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-14 09:00:00,14.2,85.7,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-14 12:00:00,14.6,86.1,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-14 15:00:00,14.8,86.2,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-14 18:00:00,15.3,86.6,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-14 21:00:00,15.8,86.7,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-15 00:00:00,16.3,87.1,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-15 03:00:00,16.7,87.2,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-15 06:00:00,17.3,87.6,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-15 09:00:00,17.7,87.7,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-15 12:00:00,18.3,88.2,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-15 15:00:00,18.8,88.6,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-15 18:00:00,19.3,88.8,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-15 21:00:00,19.8,89.2,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-16 00:00:00,20.4,89.7,45,989
2013130N04093,MAHASEN:VIYARU,2013-05-16 03:00:00,21.2,90.2,43,991
2013130N04093,MAHASEN:VIYARU,2013-05-16 06:00:00,22.5,91.0,40,993
2013130N04093,MAHASEN:VIYARU,2013-05-16 09:00:00,23.4,91.9,38,995
2013130N04093,MAHASEN:VIYARU,2013-05-16 12:00:00,24.1,92.5,35,996
2013130N04093,MAHASEN:VIYARU,2013-05-16 15:00:00,24.5,93.0, , 
2013130N04093,MAHASEN:VIYARU,2013-05-16 18:00:00,25.0,93.5, , 
2013149N21090,UNNAMED,2013-05-29 03:00:00,21.0,89.5, , 
2013149N21090,UNNAMED,2013-05-29 06:00:00,21.3,89.3, , 
2013149N21090,UNNAMED,2013-05-29 09:00:00,21.5,89.0, , 
2013149N21090,UNNAMED,2013-05-29 12:00:00,21.7,88.8, , 
2013149N21090,UNNAMED,2013-05-29 15:00:00,22.0,88.7, , 
2013149N21090,UNNAMED,2013-05-29 18:00:00,22.1,88.4, , 
2013149N21090,UNNAMED,2013-05-29 21:00:00,22.1,88.1, , 
2013149N21090,UNNAMED,2013-05-30 00:00:00,22.2,87.8, , 
2013149N21090,UNNAMED,2013-05-30 03:00:00,22.3,87.5, , 
2013149N21090,UNNAMED,2013-05-30 06:00:00,22.3,87.5, , 
2013149N21090,UNNAMED,2013-05-30 09:00:00,22.5,87.4, , 
2013149N21090,UNNAMED,2013-05-30 12:00:00,22.7,87.3, , 
2013149N21090,UNNAMED,2013-05-30 15:00:00,22.7,87.2, , 
2013149N21090,UNNAMED,2013-05-30 18:00:00,22.8,87.2, , 
2013149N21090,UNNAMED,2013-05-30 21:00:00,23.1,87.2, , 
2013149N21090,UNNAMED,2013-05-31 00:00:00,23.5,87.1, , 
2013149N21090,UNNAMED,2013-05-31 03:00:00,24.0,87.0, , 
2013149N21090,UNNAMED,2013-05-31 06:00:00,24.5,87.0, , 
2013149N21090,UNNAMED,2013-05-31 09:00:00,25.0,87.0, , 
2013211N21088,UNNAMED,2013-07-30 03:00:00,21.0,88.0, , 
2013211N21088,UNNAMED,2013-07-30 06:00:00,21.5,87.5, , 
2013211N21088,UNNAMED,2013-07-30 09:00:00,21.7,87.3, , 
2013211N21088,UNNAMED,2013-07-30 12:00:00,21.7,87.0, , 
2013211N21088,UNNAMED,2013-07-30 15:00:00,21.7,86.3, , 
2013211N21088,UNNAMED,2013-07-30 18:00:00,21.7,85.5, , 
2013211N21088,UNNAMED,2013-07-30 21:00:00,21.8,84.8, , 
2013211N21088,UNNAMED,2013-07-31 00:00:00,21.8,84.0, , 
2013211N21088,UNNAMED,2013-07-31 03:00:00,21.8,83.0, , 
2013211N21088,UNNAMED,2013-07-31 06:00:00,21.8,82.5, , 
2013211N21088,UNNAMED,2013-07-31 09:00:00,21.9,81.5, , 
2013211N21088,UNNAMED,2013-07-31 12:00:00,22.0,80.5, , 
2013211N21088,UNNAMED,2013-07-31 15:00:00,22.1,79.9, , 
2013211N21088,UNNAMED,2013-07-31 18:00:00,22.2,79.7, , 
2013211N21088,UNNAMED,2013-07-31 21:00:00,22.4,79.8, , 
2013211N21088,UNNAMED,2013-08-01 00:00:00,22.5,80.0, , 
2013232N22088,UNNAMED,2013-08-20 00:00:00,22.0,87.5, , 
2013232N22088,UNNAMED,2013-08-20 03:00:00,22.0,87.5, , 
2013232N22088,UNNAMED,2013-08-20 06:00:00,22.0,87.5, , 
2013232N22088,UNNAMED,2013-08-20 09:00:00,22.1,87.5, , 
2013232N22088,UNNAMED,2013-08-20 12:00:00,22.3,87.5, , 
2013232N22088,UNNAMED,2013-08-20 15:00:00,22.4,87.5, , 
2013232N22088,UNNAMED,2013-08-20 18:00:00,22.5,87.5, , 
2013232N22088,UNNAMED,2013-08-20 21:00:00,22.9,87.4, , 
2013232N22088,UNNAMED,2013-08-21 00:00:00,23.3,87.0, , 
2013232N22088,UNNAMED,2013-08-21 03:00:00,23.3,86.0, , 
2013232N22088,UNNAMED,2013-08-21 06:00:00,23.2,85.7, , 
2013232N22088,UNNAMED,2013-08-21 09:00:00,23.2,85.0, , 
2013232N22088,UNNAMED,2013-08-21 12:00:00,23.2,84.0, , 
2013232N22088,UNNAMED,2013-08-21 15:00:00,23.2,83.0, , 
2013232N22088,UNNAMED,2013-08-21 18:00:00,23.2,82.2, , 
2013232N22088,UNNAMED,2013-08-21 21:00:00,23.2,82.2, , 
2013232N22088,UNNAMED,2013-08-22 00:00:00,23.2,82.0, , 
2013232N22088,UNNAMED,2013-08-22 03:00:00,23.2,80.7, , 
2013232N22088,UNNAMED,2013-08-22 06:00:00,23.2,80.3, , 
2013232N22088,UNNAMED,2013-08-22 09:00:00,23.1,80.1, , 
2013232N22088,UNNAMED,2013-08-22 12:00:00,23.0,80.1, , 
2013232N22088,UNNAMED,2013-08-22 15:00:00,22.9,80.1, , 
2013232N22088,UNNAMED,2013-08-22 18:00:00,22.9,80.0, , 
2013232N22088,UNNAMED,2013-08-22 21:00:00,22.8,79.9, , 
2013232N22088,UNNAMED,2013-08-23 00:00:00,22.8,79.8, , 
2013281N12098,PHAILIN,2013-10-07 15:00:00,12.0,97.0,23,1006
2013281N12098,PHAILIN,2013-10-07 18:00:00,12.1,96.4,25,1004
2013281N12098,PHAILIN,2013-10-07 21:00:00,12.2,95.9,25,1004
2013281N12098,PHAILIN,2013-10-08 00:00:00,12.3,95.6,25,1004
2013281N12098,PHAILIN,2013-10-08 03:00:00,12.4,95.5,25,1004
2013281N12098,PHAILIN,2013-10-08 06:00:00,12.4,95.2,25,1004
2013281N12098,PHAILIN,2013-10-08 09:00:00,12.4,94.9,28,1002
2013281N12098,PHAILIN,2013-10-08 12:00:00,12.4,94.5,30,1000
2013281N12098,PHAILIN,2013-10-08 15:00:00,12.5,94.2,30,1000
2013281N12098,PHAILIN,2013-10-08 18:00:00,12.7,94.0,30,1000
2013281N12098,PHAILIN,2013-10-08 21:00:00,12.9,93.7,33,998
2013281N12098,PHAILIN,2013-10-09 00:00:00,13.1,93.5,35,996
2013281N12098,PHAILIN,2013-10-09 03:00:00,13.2,93.3,38,995
2013281N12098,PHAILIN,2013-10-09 06:00:00,13.2,92.9,40,993
2013281N12098,PHAILIN,2013-10-09 09:00:00,13.5,92.5,43,991
2013281N12098,PHAILIN,2013-10-09 12:00:00,13.6,92.4,45,989
2013281N12098,PHAILIN,2013-10-09 15:00:00,13.7,92.3,50,986
2013281N12098,PHAILIN,2013-10-09 18:00:00,14.0,91.9,55,982
2013281N12098,PHAILIN,2013-10-09 21:00:00,14.1,91.8,60,978
2013281N12098,PHAILIN,2013-10-10 00:00:00,14.5,91.4,65,974
2013281N12098,PHAILIN,2013-10-10 03:00:00,14.6,91.0,78,965
2013281N12098,PHAILIN,2013-10-10 06:00:00,15.0,90.7,90,956
2013281N12098,PHAILIN,2013-10-10 09:00:00,15.1,90.5,100,949
2013281N12098,PHAILIN,2013-10-10 12:00:00,15.4,90.1,110,941
2013281N12098,PHAILIN,2013-10-10 15:00:00,15.5,89.9,120,934
2013281N12098,PHAILIN,2013-10-10 18:00:00,15.6,89.5,130,926
2013281N12098,PHAILIN,2013-10-10 21:00:00,15.6,89.0,133,924
2013281N12098,PHAILIN,2013-10-11 00:00:00,15.9,88.6,135,922
2013281N12098,PHAILIN,2013-10-11 03:00:00,15.9,88.5,135,922
2013281N12098,PHAILIN,2013-10-11 06:00:00,16.2,88.3,135,922
2013281N12098,PHAILIN,2013-10-11 09:00:00,16.5,88.0,138,920
2013281N12098,PHAILIN,2013-10-11 12:00:00,16.8,87.7,140,918
2013281N12098,PHAILIN,2013-10-11 15:00:00,16.8,87.3,140,918
2013281N12098,PHAILIN,2013-10-11 18:00:00,16.9,87.0,140,918
2013281N12098,PHAILIN,2013-10-11 21:00:00,17.1,86.7,140,918
2013281N12098,PHAILIN,2013-10-12 00:00:00,17.5,86.5,140,918
2013281N12098,PHAILIN,2013-10-12 03:00:00,17.7,86.0,138,920
2013281N12098,PHAILIN,2013-10-12 06:00:00,18.1,85.8,135,922
2013281N12098,PHAILIN,2013-10-12 09:00:00,18.5,85.4,130,926
2013281N12098,PHAILIN,2013-10-12 12:00:00,18.7,85.2,125,929
2013281N12098,PHAILIN,2013-10-12 15:00:00,19.1,85.1,113,939
2013281N12098,PHAILIN,2013-10-12 18:00:00,19.5,84.9,100,948
2013281N12098,PHAILIN,2013-10-12 21:00:00,19.9,84.6,88,958
2013281N12098,PHAILIN,2013-10-13 00:00:00,20.4,84.5,75,967
2013281N12098,PHAILIN,2013-10-13 03:00:00,20.9,84.1,63,976
2013281N12098,PHAILIN,2013-10-13 06:00:00,21.5,84.0,50,985
2013281N12098,PHAILIN,2013-10-13 09:00:00,22.0,83.9,45,989
2013281N12098,PHAILIN,2013-10-13 12:00:00,22.6,83.9,40,993
2013281N12098,PHAILIN,2013-10-13 15:00:00,22.8,83.6, , 
2013281N12098,PHAILIN,2013-10-13 18:00:00,23.0,83.5, , 
2013281N12098,PHAILIN,2013-10-13 21:00:00,23.2,83.7, , 
2013281N12098,PHAILIN,2013-10-14 00:00:00,23.5,84.0, , 
2013281N12098,PHAILIN,2013-10-14 03:00:00,23.9,84.2, , 
2013281N12098,PHAILIN,2013-10-14 06:00:00,24.5,84.2, , 
2013305N07141,UNNAMED,2013-11-08 18:00:00,13.8,96.5,20,1007
2013305N07141,UNNAMED,2013-11-08 21:00:00,13.7,95.8,20,1007
2013305N07141,UNNAMED,2013-11-09 00:00:00,13.5,95.1,20,1007
2013305N07141,UNNAMED,2013-11-09 03:00:00,13.4,94.5,23,1006
2013305N07141,UNNAMED,2013-11-09 06:00:00,13.3,94.0,25,1004
2013305N07141,UNNAMED,2013-11-09 09:00:00,13.2,93.6,25,1004
2013305N07141,UNNAMED,2013-11-09 12:00:00,13.2,93.3,25,1004
2013305N07141,UNNAMED,2013-11-09 15:00:00,13.1,93.0,25,1004
2013305N07141,UNNAMED,2013-11-09 18:00:00,13.0,92.6,25,1004
2013305N07141,UNNAMED,2013-11-09 21:00:00,12.9,92.2,25,1004
2013305N07141,UNNAMED,2013-11-10 00:00:00,12.7,91.8,25,1004
2013305N07141,UNNAMED,2013-11-10 03:00:00,12.5,91.4,25,1004
2013305N07141,UNNAMED,2013-11-10 06:00:00,12.4,91.0,25,1004
2013305N07141,UNNAMED,2013-11-10 09:00:00,12.2,90.6,25,1004
2013305N07141,UNNAMED,2013-11-10 12:00:00,12.1,90.3,25,1004
2013305N07141,UNNAMED,2013-11-10 15:00:00,12.0,90.0,25,1004
2013305N07141,UNNAMED,2013-11-10 18:00:00,12.0,89.8,25,1004
2013305N07141,UNNAMED,2013-11-10 21:00:00,11.9,89.6,25,1004
2013305N07141,UNNAMED,2013-11-11 00:00:00,11.9,89.5,25,1004
2013305N07141,UNNAMED,2013-11-11 03:00:00,11.9,89.3,25,1004
2013305N07141,UNNAMED,2013-11-11 06:00:00,11.8,89.1,25,1004
2013305N07141,UNNAMED,2013-11-11 09:00:00,11.6,88.8,25,1004
2013305N07141,UNNAMED,2013-11-11 12:00:00,11.4,88.5,25,1004
2013305N07141,UNNAMED,2013-11-11 15:00:00,11.2,88.2,23,1006
2013305N07141,UNNAMED,2013-11-11 18:00:00,11.0,87.9,20,1007
2013305N07141,UNNAMED,2013-11-11 21:00:00,10.8,87.6,20,1007
2013305N07141,UNNAMED,2013-11-12 00:00:00,10.6,87.3,20,1007
2013305N07141,UNNAMED,2013-11-12 03:00:00,10.6,87.1,23,1006
2013305N07141,UNNAMED,2013-11-12 06:00:00,10.6,87.0,25,1004
2013305N07141,UNNAMED,2013-11-12 09:00:00,10.6,86.9,25,1004
2013305N07141,UNNAMED,2013-11-12 12:00:00,10.6,86.8,25,1004
2013305N07141,UNNAMED,2013-11-12 15:00:00,10.6,86.8,25,1004
2013305N07141,UNNAMED,2013-11-12 18:00:00,10.7,86.7,25,1004
2013305N07141,UNNAMED,2013-11-12 21:00:00,10.7,86.6,25,1004
2013305N07141,UNNAMED,2013-11-13 00:00:00,10.9,86.5,25,1004
2013305N07141,UNNAMED,2013-11-13 03:00:00,11.1,86.2,25,1004
2013305N07141,UNNAMED,2013-11-13 06:00:00,11.2,86.1,25,1004
2013305N07141,UNNAMED,2013-11-13 09:00:00,11.2,86.0,28,1002
2013305N07141,UNNAMED,2013-11-13 12:00:00,11.2,86.0,30,1000
2013305N07141,UNNAMED,2013-11-13 15:00:00,11.2,85.8,30,1001
2013305N07141,UNNAMED,2013-11-13 18:00:00,11.2,85.6,30,1002
2013305N07141,UNNAMED,2013-11-13 21:00:00,11.1,85.4,30,1001
2013305N07141,UNNAMED,2013-11-14 00:00:00,11.1,85.3,30,1000
2013305N07141,UNNAMED,2013-11-14 03:00:00,11.1,85.2,30,1000
2013305N07141,UNNAMED,2013-11-14 06:00:00,11.0,85.2,30,1000
2013305N07141,UNNAMED,2013-11-14 09:00:00,10.7,85.0,30,1000
2013305N07141,UNNAMED,2013-11-14 12:00:00,10.4,84.9,30,1000
2013305N07141,UNNAMED,2013-11-14 15:00:00,10.2,84.7,30,1000
2013305N07141,UNNAMED,2013-11-14 18:00:00,10.1,84.6,30,1000
2013305N07141,UNNAMED,2013-11-14 21:00:00,9.9,84.4,30,1000
2013305N07141,UNNAMED,2013-11-15 00:00:00,9.7,84.1,30,1000
2013305N07141,UNNAMED,2013-11-15 03:00:00,9.4,83.7,30,1000
2013305N07141,UNNAMED,2013-11-15 06:00:00,9.4,83.5,30,1000
2013305N07141,UNNAMED,2013-11-15 09:00:00,9.5,83.2,30,1000
2013305N07141,UNNAMED,2013-11-15 12:00:00,9.6,82.9,30,1000
2013305N07141,UNNAMED,2013-11-15 15:00:00,9.9,82.4,33,998
2013305N07141,UNNAMED,2013-11-15 18:00:00,10.2,82.0,35,996
2013305N07141,UNNAMED,2013-11-15 21:00:00,10.4,81.7,33,998
2013305N07141,UNNAMED,2013-11-16 00:00:00,10.6,81.3,30,1000
2013305N07141,UNNAMED,2013-11-16 03:00:00,10.9,80.5,30,1000
2013305N07141,UNNAMED,2013-11-16 06:00:00,11.0,80.0,30,1000
2013305N07141,UNNAMED,2013-11-16 09:00:00,11.1,79.5,28,1002
2013305N07141,UNNAMED,2013-11-16 12:00:00,11.1,78.9,25,1004
2013305N07141,UNNAMED,2013-11-16 15:00:00,11.2,78.3,23,1006
2013305N07141,UNNAMED,2013-11-16 18:00:00,11.3,77.6,20,1007
2013305N07141,UNNAMED,2013-11-16 21:00:00,11.3,76.9,20,1007
2013305N07141,UNNAMED,2013-11-17 00:00:00,11.2,76.3,20,1007
2013305N07141,UNNAMED,2013-11-17 03:00:00,11.1,75.7,18,1009
2013305N07141,UNNAMED,2013-11-17 06:00:00,11.0,75.1,15,1010
2013305N07141,UNNAMED,2013-11-17 09:00:00,10.9,74.4,18,1009
2013305N07141,UNNAMED,2013-11-17 12:00:00,10.9,73.7,20,1007
2013305N07141,UNNAMED,2013-11-17 15:00:00,11.0,73.2,20,1007
2013305N07141,UNNAMED,2013-11-17 18:00:00,11.2,72.6,20,1007
2013305N07141,UNNAMED,2013-11-17 21:00:00,11.4,71.9,20,1007
2013305N07141,UNNAMED,2013-11-18 00:00:00,11.6,71.2,20,1007
2013305N07141,UNNAMED,2013-11-18 03:00:00,11.8,70.7,20,1007
2013305N07141,UNNAMED,2013-11-18 06:00:00,12.1,70.1,20,1007
2013305N07141,UNNAMED,2013-11-18 09:00:00,12.3,69.4,20,1007
2013305N07141,UNNAMED,2013-11-18 12:00:00,12.5,68.6,20,1007
2013305N07141,UNNAMED,2013-11-18 15:00:00,12.5,68.0,20,1007
2013322N13090,HELEN,2013-11-18 00:00:00,13.3,90.0,20,1007
2013322N13090,HELEN,2013-11-18 03:00:00,13.6,89.5,23,1006
2013322N13090,HELEN,2013-11-18 06:00:00,14.0,88.9,25,1004
2013322N13090,HELEN,2013-11-18 09:00:00,14.4,88.3,25,1004
2013322N13090,HELEN,2013-11-18 12:00:00,14.7,87.8,25,1004
2013322N13090,HELEN,2013-11-18 15:00:00,14.8,87.3,25,1004
2013322N13090,HELEN,2013-11-18 18:00:00,14.8,86.9,25,1004
2013322N13090,HELEN,2013-11-18 21:00:00,14.8,86.5,30,1000
2013322N13090,HELEN,2013-11-19 00:00:00,14.7,86.2,35,996
2013322N13090,HELEN,2013-11-19 03:00:00,14.8,85.9,35,996
2013322N13090,HELEN,2013-11-19 06:00:00,14.8,85.6,35,996
2013322N13090,HELEN,2013-11-19 09:00:00,14.9,85.3,38,995
2013322N13090,HELEN,2013-11-19 12:00:00,15.0,85.1,40,993
2013322N13090,HELEN,2013-11-19 15:00:00,15.0,84.9,40,993
2013322N13090,HELEN,2013-11-19 18:00:00,15.0,84.5,40,993
2013322N13090,HELEN,2013-11-19 21:00:00,15.0,84.2,45,989
2013322N13090,HELEN,2013-11-20 00:00:00,15.1,84.1,50,985
2013322N13090,HELEN,2013-11-20 03:00:00,15.1,84.1,50,985
2013322N13090,HELEN,2013-11-20 06:00:00,15.3,84.1,50,985
2013322N13090,HELEN,2013-11-20 09:00:00,15.3,84.0,53,984
2013322N13090,HELEN,2013-11-20 12:00:00,15.4,84.0,55,982
2013322N13090,HELEN,2013-11-20 15:00:00,15.4,83.9,58,980
2013322N13090,HELEN,2013-11-20 18:00:00,15.5,83.8,60,978
2013322N13090,HELEN,2013-11-20 21:00:00,15.6,83.7,63,976
2013322N13090,HELEN,2013-11-21 00:00:00,15.7,83.6,65,974
2013322N13090,HELEN,2013-11-21 03:00:00,15.8,83.4,68,972
2013322N13090,HELEN,2013-11-21 06:00:00,15.9,83.3,70,970
2013322N13090,HELEN,2013-11-21 09:00:00,16.0,83.1,68,972
2013322N13090,HELEN,2013-11-21 12:00:00,16.1,83.0,65,974
2013322N13090,HELEN,2013-11-21 15:00:00,16.1,82.7,65,974
2013322N13090,HELEN,2013-11-21 18:00:00,16.2,82.6,65,974
2013322N13090,HELEN,2013-11-21 21:00:00,16.1,82.3,63,976
2013322N13090,HELEN,2013-11-22 00:00:00,16.2,82.0,60,978
2013322N13090,HELEN,2013-11-22 03:00:00,16.2,81.7,58,980
2013322N13090,HELEN,2013-11-22 06:00:00,16.2,81.4,55,982
2013322N13090,HELEN,2013-11-22 09:00:00,16.0,81.2,43,991
2013322N13090,HELEN,2013-11-22 12:00:00,15.8,80.8,30,1000
2013322N13090,HELEN,2013-11-22 15:00:00,15.9,80.5,28,1002
2013322N13090,HELEN,2013-11-22 18:00:00,16.1,80.2,25,1004
2013322N13090,HELEN,2013-11-22 21:00:00,16.3,79.7,23,1006
2013322N13090,HELEN,2013-11-23 00:00:00,16.5,79.4,20,1007
2013322N13090,HELEN,2013-11-23 03:00:00,16.8,79.1,20,1007
2013322N13090,HELEN,2013-11-23 06:00:00,17.2,78.8,20,1007
2013324N07103,LEHAR,2013-11-23 09:00:00,8.3,96.9,30,1000
2013324N07103,LEHAR,2013-11-23 12:00:00,8.7,96.6,35,996
2013324N07103,LEHAR,2013-11-23 15:00:00,8.9,96.3,35,996
2013324N07103,LEHAR,2013-11-23 18:00:00,9.2,96.1,35,996
2013324N07103,LEHAR,2013-11-23 21:00:00,9.6,95.6,38,995
2013324N07103,LEHAR,2013-11-24 00:00:00,10.0,95.2,40,993
2013324N07103,LEHAR,2013-11-24 03:00:00,10.2,95.0,43,991
2013324N07103,LEHAR,2013-11-24 06:00:00,10.6,94.6,45,989
2013324N07103,LEHAR,2013-11-24 09:00:00,10.8,94.1,48,987
2013324N07103,LEHAR,2013-11-24 12:00:00,11.0,93.7,50,985
2013324N07103,LEHAR,2013-11-24 15:00:00,11.1,93.5,53,984
2013324N07103,LEHAR,2013-11-24 18:00:00,11.5,93.2,55,982
2013324N07103,LEHAR,2013-11-24 21:00:00,11.5,92.7,58,980
2013324N07103,LEHAR,2013-11-25 00:00:00,11.8,92.6,60,978
2013324N07103,LEHAR,2013-11-25 03:00:00,11.9,92.2,63,976
2013324N07103,LEHAR,2013-11-25 06:00:00,12.0,91.9,65,974
2013324N07103,LEHAR,2013-11-25 09:00:00,12.0,91.7,68,972
2013324N07103,LEHAR,2013-11-25 12:00:00,12.3,91.6,70,970
2013324N07103,LEHAR,2013-11-25 15:00:00,12.3,91.2,73,969
2013324N07103,LEHAR,2013-11-25 18:00:00,12.4,91.1,75,967
2013324N07103,LEHAR,2013-11-25 21:00:00,12.4,90.9,75,967
2013324N07103,LEHAR,2013-11-26 00:00:00,12.5,90.5,75,967
2013324N07103,LEHAR,2013-11-26 03:00:00,12.5,90.1,75,967
2013324N07103,LEHAR,2013-11-26 06:00:00,12.6,89.6,75,967
2013324N07103,LEHAR,2013-11-26 09:00:00,12.9,89.1,75,967
2013324N07103,LEHAR,2013-11-26 12:00:00,13.0,88.7,75,967
2013324N07103,LEHAR,2013-11-26 15:00:00,13.0,88.5,73,971
2013324N07103,LEHAR,2013-11-26 18:00:00,13.2,88.1,70,975
2013324N07103,LEHAR,2013-11-26 21:00:00,13.3,87.5,70,973
2013324N07103,LEHAR,2013-11-27 00:00:00,13.6,87.0,70,970
2013324N07103,LEHAR,2013-11-27 03:00:00,13.6,86.5,68,972
2013324N07103,LEHAR,2013-11-27 06:00:00,13.9,86.0,65,974
2013324N07103,LEHAR,2013-11-27 09:00:00,14.0,85.5,65,974
2013324N07103,LEHAR,2013-11-27 12:00:00,14.2,85.1,65,974
2013324N07103,LEHAR,2013-11-27 15:00:00,14.2,84.6,58,980
2013324N07103,LEHAR,2013-11-27 18:00:00,14.6,84.1,50,985
2013324N07103,LEHAR,2013-11-27 21:00:00,14.7,83.6,45,989
2013324N07103,LEHAR,2013-11-28 00:00:00,15.1,82.5,40,993
2013324N07103,LEHAR,2013-11-28 03:00:00,15.3,82.1,38,995
2013324N07103,LEHAR,2013-11-28 06:00:00,15.3,81.7,35,996
2013324N07103,LEHAR,2013-11-28 09:00:00,15.5,81.4,35,996
2013324N07103,LEHAR,2013-11-28 12:00:00,15.5,81.0,35,996
2013324N07103,LEHAR,2013-11-28 15:00:00,15.4,80.6,30,1000
2013324N07103,LEHAR,2013-11-28 18:00:00,15.4,80.0,25,1004
2013324N07103,LEHAR,2013-11-28 21:00:00,15.7,79.4,23,1006
2013324N07103,LEHAR,2013-11-29 00:00:00,16.1,78.8,20,1007
2013339N09084,MADI,2013-12-05 00:00:00,9.0,84.3,15,1010
2013339N09084,MADI,2013-12-05 03:00:00,9.1,84.2,18,1009
2013339N09084,MADI,2013-12-05 06:00:00,9.1,84.1,20,1007
2013339N09084,MADI,2013-12-05 09:00:00,9.1,84.0,23,1006
2013339N09084,MADI,2013-12-05 12:00:00,9.2,83.9,25,1004
2013339N09084,MADI,2013-12-05 15:00:00,9.3,83.8,25,1004
2013339N09084,MADI,2013-12-05 18:00:00,9.4,83.8,25,1004
2013339N09084,MADI,2013-12-05 21:00:00,9.5,83.7,28,1002
2013339N09084,MADI,2013-12-06 00:00:00,9.6,83.7,30,1000
2013339N09084,MADI,2013-12-06 03:00:00,9.7,83.7,33,998
2013339N09084,MADI,2013-12-06 06:00:00,9.8,83.8,35,996
2013339N09084,MADI,2013-12-06 09:00:00,9.9,83.9,38,995
2013339N09084,MADI,2013-12-06 12:00:00,10.0,83.9,40,993
2013339N09084,MADI,2013-12-06 15:00:00,10.1,83.9,43,991
2013339N09084,MADI,2013-12-06 18:00:00,10.2,84.0,45,989
2013339N09084,MADI,2013-12-06 21:00:00,10.3,84.0,48,987
2013339N09084,MADI,2013-12-07 00:00:00,10.4,84.1,50,985
2013339N09084,MADI,2013-12-07 03:00:00,10.4,84.2,53,984
2013339N09084,MADI,2013-12-07 06:00:00,10.5,84.3,55,982
2013339N09084,MADI,2013-12-07 09:00:00,10.7,84.3,55,982
2013339N09084,MADI,2013-12-07 12:00:00,10.9,84.4,55,982
2013339N09084,MADI,2013-12-07 15:00:00,11.0,84.5,58,980
2013339N09084,MADI,2013-12-07 18:00:00,11.3,84.5,60,978
2013339N09084,MADI,2013-12-07 21:00:00,11.5,84.5,63,976
2013339N09084,MADI,2013-12-08 00:00:00,11.9,84.6,65,974
2013339N09084,MADI,2013-12-08 03:00:00,12.1,84.6,65,974
2013339N09084,MADI,2013-12-08 06:00:00,12.4,84.7,65,974
2013339N09084,MADI,2013-12-08 09:00:00,12.6,84.7,65,974
2013339N09084,MADI,2013-12-08 12:00:00,13.0,84.7,65,974
2013339N09084,MADI,2013-12-08 15:00:00,13.2,84.7,65,974
2013339N09084,MADI,2013-12-08 18:00:00,13.4,84.6,65,974
2013339N09084,MADI,2013-12-08 21:00:00,13.6,84.6,63,976
2013339N09084,MADI,2013-12-09 00:00:00,13.9,84.6,60,978
2013339N09084,MADI,2013-12-09 03:00:00,14.1,84.7,60,978
2013339N09084,MADI,2013-12-09 06:00:00,14.3,84.7,60,978
2013339N09084,MADI,2013-12-09 09:00:00,14.4,84.7,63,976
2013339N09084,MADI,2013-12-09 12:00:00,14.6,84.8,65,974
2013339N09084,MADI,2013-12-09 15:00:00,14.7,84.8,65,974
